2,0.00011268558050780067,1.0,13320.055625,111.76394896209737,8000,8,0.00839065181922597,400,32
2,0.00011268558050780067,0.98,13792.680375,115.28843069597075,8000,8,0.00835866760930221,400,32
2,0.00011268558050780067,0.96,13691.661375,116.63826233337747,8000,8,0.008518926895632304,400,32
2,0.00011268558050780067,0.94,14050.607875,117.03959166740366,8000,8,0.008329859655086536,400,32
2,0.00011268558050780067,0.92,14573.8865,123.2242465124794,8000,8,0.00845513971255913,400,32
2,0.00011268558050780067,0.9,14529.6425,123.7302861141653,8000,8,0.00851571441721056,400,32
2,0.00011268558050780067,0.88,14906.76725,127.30310285462598,8000,8,0.008539953748498084,400,32
2,0.00011268558050780067,0.86,15174.738625,132.07183789912602,8000,8,0.00870340116972697,400,32
2,0.00011268558050780067,0.84,15239.78625,130.18107060346006,8000,8,0.008542184809413588,400,32
2,0.00011268558050780067,0.82,15985.58825,137.550042960067,8000,8,0.008604628169380442,400,32
2,0.00011268558050780067,0.8,15874.225625,138.85405245835125,8000,8,0.008747138647171096,400,32
2,0.00011268558050780067,0.78,16349.534875,144.10574502417606,8000,8,0.008814057777541275,400,32
2,0.00011268558050780067,0.76,16760.138875,145.82682899649927,8000,8,0.008700812689208654,400,32
2,0.00011268558050780067,0.74,17213.692875,150.417182298944,8000,8,0.008738228536504198,400,32
2,0.00011268558050780067,0.72,17446.994,154.12240348277942,8000,8,0.00883375115981466,400,32
2,0.00011268558050780067,0.7,18127.526,161.57009701880355,8000,8,0.00891297008862674,400,32
2,0.00011268558050780067,0.6799999999999999,18515.356,164.06313812392284,8000,8,0.008860922691625419,400,32
2,0.00011268558050780067,0.66,19116.11325,169.0183675603029,8000,8,0.008841670131887448,400,32
2,0.00011268558050780067,0.64,19491.805,175.3025238322266,8000,8,0.008993652657218076,400,32
2,0.00011268558050780067,0.62,19563.436625,175.38376698131663,8000,8,0.008964875156811394,400,32
2,0.00011268558050780067,0.6,20734.73875,183.33698530026865,8000,8,0.008842020510158038,400,32
2,0.00011268558050780067,0.58,21102.909625,187.17236087482067,8000,8,0.008869504926139807,400,32
2,0.00011268558050780067,0.56,21432.528125,190.48817944665817,8000,8,0.008887807277596103,400,32
2,0.00011268558050780067,0.54,22483.5905,208.5847249740655,8000,8,0.009277198184785722,400,32
2,0.00011268558050780067,0.52,22944.95925,210.5338443919777,8000,8,0.009175603325247906,400,32
2,0.00011268558050780067,0.5,23903.238625,220.34369823458047,8000,8,0.00921815247261627,400,32
2,0.00011268558050780067,0.48,25224.087125,231.52171648100492,8000,8,0.00917859644766054,400,32
2,0.00011268558050780067,0.45999999999999996,25677.228625,233.43547978090385,8000,8,0.00909114777104976,400,32
2,0.00011268558050780067,0.44000000000000006,26492.525125,241.75832025322325,8000,8,0.00912552952625437,400,32
2,0.00011268558050780067,0.42000000000000004,28152.19925,262.5257147687428,8000,8,0.009325229351974794,400,32
2,0.00011268558050780067,0.4,29256.82675,271.7540035328759,8000,8,0.009288567275426611,400,32
2,0.00011268558050780067,0.38,30680.226875,286.12290057445944,8000,8,0.00932597081958376,400,32
2,0.00011268558050780067,0.36,32436.647625,309.4219727735172,8000,8,0.009539271023033695,400,32
2,0.00011268558050780067,0.33999999999999997,33124.801125,312.2858731657487,8000,8,0.009427554658737554,400,32
2,0.00011268558050780067,0.32,35338.854375,334.2029650551106,8000,8,0.009457096755562569,400,32
2,0.00011268558050780067,0.30000000000000004,36941.635375,354.20088962504474,8000,8,0.009588121533589383,400,32
2,0.00011268558050780067,0.28,40343.6005,385.64672695023086,8000,8,0.009559055765244127,400,32
2,0.00011268558050780067,0.26,42842.683,419.47018050651485,8000,8,0.009790940976000846,400,32
2,0.00011268558050780067,0.24000000000000002,45807.824,451.6601261036937,8000,8,0.00985989044368695,400,32
2,0.00011268558050780067,0.22,48921.25875,339.5577912563289,16000,8,0.006940904627813342,400,32
2,0.00011268558050780067,0.2,54211.89225,376.6919301241264,16000,8,0.006948511009115835,400,32
2,0.00011268558050780067,0.18,59742.428375,420.9309475571105,16000,8,0.007045762266557858,400,32
2,0.00011268558050780067,0.16,66797.0280625,483.95222607512795,16000,8,0.007245116139333448,400,32
2,0.00011268558050780067,0.14,74611.251,535.1960594688755,16000,8,0.007173128077813298,400,32
2,0.00011268558050780067,0.12000000000000001,87022.162375,626.0990090586726,16000,8,0.007194707554618756,400,32
2,0.00011268558050780067,0.1,103488.3003125,749.696677599552,16000,8,0.0072442650554286735,400,32
