4,0.0062,0.12000000000000001,14215.0320625,100.33352330876536,16000,8,9,13970.03275,97.53955897756882,0.017537490203807866
4,0.006,0.12000000000000001,14814.2450625,106.64637107925053,16000,6,8,14218.502,98.45322718128753,0.041899143981553026
4,0.0058,0.12000000000000001,15297.662,108.1489019359553,16000,6,9,14931.8905625,106.35063399106139,0.024495989705322324
4,0.0056,0.12000000000000001,15778.902125,112.01685231490367,16000,8,10,15245.4219375,105.89836224146175,0.034992812247968734
4,0.0054,0.12000000000000001,16224.065375,114.31636927213489,16000,8,9,15852.863375,112.95174940500098,0.023415454433637878
4,0.0052,0.12000000000000001,16946.643375,120.85545537581706,16000,8,9,16701.7064375,118.57415000055923,0.014665383948435763
4,0.005,0.12000000000000001,17351.6804375,122.53287667810432,16000,10,11,17015.8596875,119.00546777967845,0.01973574983382684
4,0.015,0.14,4685.884,47.96727511319017,8000,4,5,4344.1015,42.17846129920062,0.07867737436613768
4,0.0148,0.14,4460.177125,43.3647949157635,8000,7,9,4336.58125,42.656966097879476,0.028500763129942503
4,0.014599999999999998,0.14,4705.549625,47.82097508114911,8000,4,7,4458.852125,43.932650695133745,0.055327580526120114
4,0.0144,0.14,4514.92275,45.16025722304803,8000,7,9,4509.462,43.72051146012352,0.00121095376787725
4,0.0142,0.14,4770.26825,48.091346775793056,8000,5,7,4536.958375,44.66556073504526,0.05142429260219958
4,0.013999999999999999,0.14,4669.54925,46.36750593550283,8000,7,7,4641.28525,45.676021787419764,0.006089692504894011
4,0.0138,0.14,4712.663125,46.58264200580308,8000,7,7,4729.410375,46.54040057822524,-0.0035410862395294567
4,0.013600000000000001,0.14,4872.270875,48.28150597352314,8000,7,10,4745.644,46.722419753223924,0.026682758968013597
4,0.013399999999999999,0.14,5045.675,51.05757027930313,8000,5,6,4837.93975,47.19848180166169,0.04293878401441453
4,0.0132,0.14,5068.73425,51.13801747319212,8000,6,7,4873.0705,47.38390883101279,0.040152045819981594
4,0.013000000000000001,0.14,5194.20475,52.05376559786568,8000,5,6,5026.144875,49.100463222897574,0.03343713306712034
4,0.012799999999999999,0.14,5124.58475,51.490645693430764,8000,7,8,5048.261375,49.060052104245905,0.015118744718323928
4,0.0126,0.14,5285.926375,37.578497660680895,16000,6,8,5094.728125,35.16637406477942,0.03752864633969068
4,0.0124,0.14,5239.802375,36.614713689545226,16000,8,9,5152.037125,36.0241989873729,0.01703505775882785
4,0.012199999999999999,0.14,5530.50275,38.74367163089661,16000,5,8,5288.636125,36.945080239055386,0.045733270220022874
4,0.012,0.14,5470.17475,38.02627290996389,16000,10,17,5358.38375,36.82037970599437,0.02086282080860673
4,0.0118,0.14,5720.8300625,40.029130613671086,16000,5,7,5473.01525,37.95507615400269,0.04527939374917689
4,0.0116,0.14,5619.288625,39.17145598412472,16000,7,8,5566.5165625,38.39893794208845,0.009480266861237813
4,0.0114,0.14,5790.5716875,40.22950441180509,16000,7,9,5675.4770625,39.654321527628525,0.020279286433993887
4,0.0112,0.14,5901.8963125,41.30225522290891,16000,7,8,5718.0615625,39.211689092734254,0.03214983749136576
4,0.011,0.14,6001.6010625,42.66450621235241,16000,7,8,5910.32025,40.66085824524088,0.015444309045690061
4,0.0108,0.14,6129.531375,43.317800309773986,16000,7,8,5909.1624375,40.853486387831396,0.037292753386084156
4,0.010599999999999998,0.14,6148.421375,43.02047761045891,16000,7,10,6053.5068125,42.125148228368175,0.01567926913107775
4,0.0104,0.14,6315.8273125,45.03372639729983,16000,7,9,6164.0710625,43.243929939186415,0.0246194841787646
4,0.0102,0.14,6402.34875,44.85728630178003,16000,8,8,6372.059,44.40707494682317,0.004753526293463371
4,0.009999999999999998,0.14,6600.5615625,46.87615295927152,16000,7,10,6390.3230625,44.55715064938168,0.03289951039153748
4,0.0098,0.14,6741.1415,47.34164654591295,16000,7,12,6550.5813125,45.44119290135849,0.02909057660827247
4,0.009600000000000001,0.14,6821.5278125,48.835885777946494,16000,7,9,6750.7485625,46.81079105467152,0.01048465208631454
4,0.009399999999999999,0.14,7044.7059375,49.325549642979354,16000,6,8,6883.5111875,47.81133239326286,0.02341751841599657
4,0.0092,0.14,7275.6510625,51.554162034443316,16000,6,8,6940.609625,47.85344646830653,0.048272623818689415
4,0.009000000000000001,0.14,7226.1705625,50.7958142782018,16000,8,10,7157.74325,50.14333750102997,0.009559900391788986
4,0.008799999999999999,0.14,7398.920625,51.77846053201664,16000,9,11,7418.826375,51.434908367140416,-0.002683140026983028
4,0.0086,0.14,7659.5353125,54.2341682501872,16000,8,9,7447.9540625,51.73817781500358,0.028407969252294267
4,0.0084,0.14,7913.5901875,55.63795460025934,16000,6,8,7564.1428125,51.842357318729036,0.04619788172461871
4,0.008199999999999999,0.14,7901.103,54.697422109045384,16000,11,11,7871.8278125,54.358265201324066,0.003718982197948116
4,0.008,0.14,8171.060625,58.374830273580386,16000,7,10,7900.269625,54.112031850260855,0.03427617193508129
4,0.0078,0.14,8704.8234375,61.76338339205379,16000,5,7,8221.91525,57.49328691368703,0.058734269670317904
4,0.0076,0.14,8548.4701875,60.33945087615163,16000,8,8,8500.531875,59.147059748502016,0.0056394485903858305
4,0.0074,0.14,9072.6759375,64.5090311850308,16000,6,8,8690.5226875,60.488868693169,0.04397356335651351
4,0.0072,0.14,9164.752625,65.73646824379894,16000,7,8,8858.60825,60.95376339023722,0.034558969802056645
4,0.007,0.14,9132.27575,63.78309730137821,16000,10,10,9162.5831875,63.54257326173707,-0.003307739409269036
4,0.0068000000000000005,0.14,9798.4884375,69.87753854020652,16000,6,7,9486.6651875,65.58944465031493,0.032869637943043456
4,0.0066,0.14,10067.018625,70.05044813062021,16000,6,8,9754.643375,66.41008579742389,0.03202323631846776
4,0.0063999999999999994,0.14,10196.9005,71.89887212004872,16000,8,9,10068.3646875,69.35034034986427,0.012766304806139874
4,0.0062,0.14,10502.2299375,73.76708584706648,16000,8,8,10437.7769375,71.55244483153467,0.006174973884375512
4,0.006,0.14,11229.724,79.97563181067152,16000,5,6,10730.0584375,73.73852358694045,0.046566900395783636
4,0.0058,0.14,11436.3425,80.7325119341555,16000,6,7,11150.288875,76.87448033280765,0.025654368977054906
4,0.0056,0.14,11824.6536875,83.46358356077778,16000,7,12,11500.9235625,79.53704422282131,0.028148185077549508
