4,0.95,0.3,14.794375,0.1395080893113184,8000,4,6,0.00942980621427525
4,0.9289999999999999,0.3,15.30375,0.14218856473247096,8000,4,6,0.009291093015272136
4,0.9079999999999999,0.3,15.752875,0.1487213931682161,8000,4,6,0.009440904797899817
4,0.8869999999999999,0.3,16.102,0.14782768643968477,8000,4,6,0.009180703418189341
4,0.8659999999999999,0.3,16.60475,0.15257193206482722,8000,4,6,0.009188451019426804
4,0.8449999999999999,0.3,17.08125,0.1578277573965147,8000,4,6,0.009239824801844987
4,0.824,0.3,17.57725,0.1592850841163109,8000,4,6,0.009062002538298704
4,0.8029999999999999,0.3,18.01425,0.16734575044563135,8000,4,6,0.009289631843991914
4,0.7819999999999999,0.3,18.77675,0.1708914543382238,8000,4,6,0.009101226481591533
4,0.7609999999999999,0.3,19.313375,0.17935381892426272,8000,4,6,0.009286508387284082
4,0.7399999999999999,0.3,19.865,0.18213308920339777,8000,4,6,0.009168542119476354
4,0.719,0.3,20.363625,0.183841711682336,8000,4,6,0.009027946236602571
4,0.698,0.3,21.411625,0.19891416386973396,8000,4,6,0.009290007828445246
4,0.6769999999999999,0.3,22.298375,0.2068410109731613,8000,4,6,0.009276057603890924
4,0.6559999999999999,0.3,22.469625,0.2076022115843271,8000,4,6,0.009239237930509615
4,0.6349999999999999,0.3,23.707375,0.215125188685618,8000,4,6,0.009074188461844384
4,0.614,0.3,25.0015,0.22574908925655163,8000,4,6,0.009029421804953768
4,0.593,0.3,25.393625,0.2363210956568487,8000,4,6,0.009306315882700823
4,0.572,0.3,26.476625,0.24089896375869777,8000,4,6,0.009098552544317781
4,0.5509999999999999,0.3,26.881,0.24634262818543537,8000,4,6,0.00916419136882688
4,0.5299999999999999,0.3,28.7655,0.2683176764875722,8000,4,6,0.009327759868160547
4,0.509,0.3,30.133,0.27481870986235873,8000,4,6,0.009120190816127128
4,0.48799999999999993,0.3,31.171625,0.28745402886333077,8000,4,6,0.009221656838978744
4,0.46699999999999997,0.3,33.058875,0.3001587088493505,8000,4,6,0.009079519761315243
4,0.44599999999999995,0.3,34.6195,0.3138639196192433,8000,4,6,0.009066102041313228
4,0.42499999999999993,0.3,35.949625,0.32997617748048863,8000,4,6,0.009178848944334987
4,0.40399999999999997,0.3,38.826125,0.35972481573201004,8000,4,6,0.009265019770373945
4,0.38299999999999995,0.3,41.19475,0.38186199094332945,8000,4,6,0.009269676134539703
4,0.362,0.3,42.977375,0.394524953749523,8000,4,6,0.009179829008856938
4,0.34099999999999997,0.3,45.602125,0.4181632353184201,8000,4,6,0.009169819066949624
4,0.31999999999999995,0.3,49.6365,0.4629250975314371,8000,4,6,0.009326304182032116
4,0.299,0.3,53.48725,0.4925668685007961,8000,4,6,0.009209052035780417
4,0.27799999999999997,0.3,56.605,0.5115748886852653,8000,4,6,0.009037627218183294
4,0.257,0.3,60.773,0.5590476003011061,8000,4,6,0.009198946905716454
4,0.236,0.3,68.12825,0.6318882748090581,8000,4,6,0.009274981741187512
4,0.21499999999999997,0.3,74.44775,0.6806351844225891,8000,4,6,0.009142454733992486
4,0.19399999999999998,0.3,83.792375,0.7652657543734555,8000,4,6,0.009132880579807594
4,0.173,0.3,92.812,0.8549164643520017,8000,4,6,0.009211270787742983
4,0.152,0.3,105.43325,0.9641059682910637,8000,4,6,0.009144230764877907
4,0.131,0.3,121.396625,1.1039066946304739,8000,4,6,0.009093388672300189
4,0.10999999999999999,0.3,144.802125,1.3311791182223172,8000,4,6,0.009193091042153679
4,0.089,0.3,181.64775,1.667453469028779,8000,4,6,0.009179598806089142
4,0.068,0.3,240.360875,2.2076459066923446,8000,4,6,0.009184714054200146
4,0.04699999999999999,0.3,340.5075,3.06701759737152,8000,4,6,0.009007195428504571
4,0.026,0.3,628.623125,5.717668013138561,8000,4,6,0.009095541964254912
4,0.005,0.3,3295.7205,30.69414020088448,8000,4,6,0.009313332304995063
